iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49
5,2025-10-12 12:44:45,proposed,-150.0,-120.0,-90.0,-60.0,-30.0,0.0,30.0,60.0,90.0,120.0,150.0,120.0,90.0,60.0,30.0,0.0,-30.0,-60.0,-90.0,-120.0,-150.0,-100.0,-50.0,0.0,50.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,-180.0,-160.0,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0
6,2025-10-12 12:45:25,executed,-150.0,-120.0,-90.0,-60.0,-30.0,0.0,30.0,60.0,90.0,120.0,150.0,120.0,90.0,60.0,30.0,0.0,-30.0,-60.0,-90.0,-120.0,-150.0,-100.0,-50.0,0.0,50.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,-180.0,-160.0,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0
6,2025-10-12 12:46:27,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-120.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,80.0,60.0,40.0,20.0
7,2025-10-12 12:47:07,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-120.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,80.0,60.0,40.0,20.0
7,2025-10-12 12:52:22,proposed,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,80.0,60.0,40.0,20.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,-20.0,-30.0,-40.0,-50.0,-40.0,-30.0,-20.0,-10.0,0.0,10.0,20.0,30.0,40.0,50.0,40.0,30.0,20.0,10.0
8,2025-10-12 12:53:02,executed,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,80.0,60.0,40.0,20.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,-20.0,-30.0,-40.0,-50.0,-40.0,-30.0,-20.0,-10.0,0.0,10.0,20.0,30.0,40.0,50.0,40.0,30.0,20.0,10.0
8,2025-10-12 12:53:59,proposed,-40.0,107.0315904576304,199.99999999999997,126.9806443200923,-19.999999999999996,-159.99999999999997,-199.99999999999997,-107.0315904576304,40.0,170.0,199.99999999999997,73.0193556799077,-80.0,-199.99999999999997,-199.99999999999997,-126.9806443200923,19.999999999999996,159.99999999999997,199.99999999999997,107.0315904576304,-40.0,-170.0,-199.99999999999997,-73.0193556799077,40.0,30.0,94.75709405449764,95.0,48.24290594550236,-15.0,-65.0,-95.0,-94.75709405449764,-30.0,35.0,95.0,94.75709405449764,30.0,-15.0,-65.0,-95.0,-94.75709405449764,-30.0,35.0,95.0,94.75709405449764,30.0,-15.0,-65.0,-95.0
9,2025-10-12 12:54:39,executed,-40.0,107.0315904576304,199.99999999999997,126.9806443200923,-19.999999999999996,-159.99999999999997,-199.99999999999997,-107.0315904576304,40.0,170.0,199.99999999999997,73.0193556799077,-80.0,-199.99999999999997,-199.99999999999997,-126.9806443200923,19.999999999999996,159.99999999999997,199.99999999999997,107.0315904576304,-40.0,-170.0,-199.99999999999997,-73.0193556799077,40.0,30.0,94.75709405449764,95.0,48.24290594550236,-15.0,-65.0,-95.0,-94.75709405449764,-30.0,35.0,95.0,94.75709405449764,30.0,-15.0,-65.0,-95.0,-94.75709405449764,-30.0,35.0,95.0,94.75709405449764,30.0,-15.0,-65.0,-95.0
9,2025-10-12 12:55:31,proposed,-142.3396796333333,-100.9575916366127,126.98188219451994,137.9868725832791,-127.3458686737568,-145.7171758514167,107.82860718796843,-114.7390977464047,-177.3776269477002,175.7601445778401,-153.22067757962105,139.1417056636737,-170.8385611417537,109.1306385153283,177.0601363654032,-151.7828352520625,-156.4026600913961,139.8052410312061,169.5785002446757,139.6974151761899,-137.1081309854744,150.3137951010372,172.9300627258682,-179.3512301826075,125.7946920108398,-170.6402421379965,179.9190130070105,178.6080352550117,177.7288730999089,-179.8093153578709,-179.9181180061386,-179.9996884635677,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997
10,2025-10-12 12:56:11,executed,-142.3396796333333,-100.9575916366127,126.98188219451994,137.9868725832791,-127.3458686737568,-145.7171758514167,107.82860718796843,-114.7390977464047,-177.3776269477002,175.7601445778401,-153.22067757962105,139.1417056636737,-170.8385611417537,109.1306385153283,177.0601363654032,-151.7828352520625,-156.4026600913961,139.8052410312061,169.5785002446757,139.6974151761899,-137.1081309854744,150.3137951010372,172.9300627258682,-179.3512301826075,125.7946920108398,-170.6402421379965,179.9190130070105,178.6080352550117,177.7288730999089,-179.8093153578709,-179.9181180061386,-179.9996884635677,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997,179.99999999999997,-179.99999999999997
10,2025-10-12 12:57:18,proposed,0.0,58.77852522924731,105.1462224242967,137.40000000000003,150.0,142.00000000000003,115.1462224242967,73.77852522924731,23.34413699808609,-23.34413699808609,-73.77852522924731,-115.1462224242967,-142.00000000000003,-150.0,-137.40000000000003,-105.1462224242967,-58.77852522924731,-0.0,58.77852522924731,105.1462224242967,137.40000000000003,150.0,142.00000000000003,115.1462224242967,73.77852522924731,65.0,63.8997387341857,60.59795029312942,55.26743916942468,48.16914757519199,39.6738965907481,30.150000000000002,19.96204907954153,9.57028169000858,-0.0,-9.57028169000858,-19.96204907954153,-30.150000000000002,-39.6738965907481,-48.16914757519199,-55.26743916942468,-60.59795029312942,-63.8997387341857,-65.0,-63.8997387341857,-60.59795029312942,-55.26743916942468,-48.16914757519199,-39.6738965907481,-30.150000000000002
11,2025-10-12 12:57:58,executed,0.0,58.77852522924731,105.1462224242967,137.40000000000003,150.0,142.00000000000003,115.1462224242967,73.77852522924731,23.34413699808609,-23.34413699808609,-73.77852522924731,-115.1462224242967,-142.00000000000003,-150.0,-137.40000000000003,-105.1462224242967,-58.77852522924731,-0.0,58.77852522924731,105.1462224242967,137.40000000000003,150.0,142.00000000000003,115.1462224242967,73.77852522924731,65.0,63.8997387341857,60.59795029312942,55.26743916942468,48.16914757519199,39.6738965907481,30.150000000000002,19.96204907954153,9.57028169000858,-0.0,-9.57028169000858,-19.96204907954153,-30.150000000000002,-39.6738965907481,-48.16914757519199,-55.26743916942468,-60.59795029312942,-63.8997387341857,-65.0,-63.8997387341857,-60.59795029312942,-55.26743916942468,-48.16914757519199,-39.6738965907481,-30.150000000000002
11,2025-10-12 12:58:46,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,70.0,90.0,110.0,130.0,110.0,90.0,70.0,50.0,30.0,10.0,-10.0,-30.0,-50.0,-70.0,-90.0,70.0,60.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,-20.0,-30.0,-40.0,-50.0,-60.0,-70.0,-60.0,-50.0,-40.0,-30.0,-20.0,-10.0,0.0,10.0,20.0,30.0
12,2025-10-12 12:59:26,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,70.0,90.0,110.0,130.0,110.0,90.0,70.0,50.0,30.0,10.0,-10.0,-30.0,-50.0,-70.0,-90.0,70.0,60.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,-20.0,-30.0,-40.0,-50.0,-60.0,-70.0,-60.0,-50.0,-40.0,-30.0,-20.0,-10.0,0.0,10.0,20.0,30.0
12,2025-10-12 13:00:51,proposed,107.030588,79.522204,30.957648,43.141872,37.892404,37.96205,34.36881,-11.961314,-4.13606,-39.992697,-34.82512,-40.640954,-77.683526,-108.62722,-127.362143,-135.25307,-153.250567,-165.733777,-167.925575,-171.39345,-172.937666,-164.717013,-149.957276,-129.479536,-107.291778,48.067332,29.866164,38.601556,26.541454,18.067343,16.712615,-19.955437,-35.215396,-72.68412,-54.91924,-42.859604,-36.565191,-40.231229,-44.57657,-39.697042,-36.634149,-29.28189,-20.264772,-10.043596,1.838525,14.862413,24.877524,31.785055,34.980687,35.109289
13,2025-10-12 13:01:31,executed,107.030588,79.522204,30.957648,43.141872,37.892404,37.96205,34.36881,-11.961314,-4.13606,-39.992697,-34.82512,-40.640954,-77.683526,-108.62722,-127.362143,-135.25307,-153.250567,-165.733777,-167.925575,-171.39345,-172.937666,-164.717013,-149.957276,-129.479536,-107.291778,48.067332,29.866164,38.601556,26.541454,18.067343,16.712615,-19.955437,-35.215396,-72.68412,-54.91924,-42.859604,-36.565191,-40.231229,-44.57657,-39.697042,-36.634149,-29.28189,-20.264772,-10.043596,1.838525,14.862413,24.877524,31.785055,34.980687,35.109289
13,2025-10-12 13:02:20,proposed,0.0,71.9067390074299,136.23078789399202,179.0284719603013,180.0,140.7375720419358,60.53026040899128,-29.24504177570442,-112.5463098522307,-170.8170817081708,-180.0,-149.0309995964006,-79.8364735520427,10.53767578278064,99.0069300665778,166.5363236371583,180.0,157.0142959842823,89.2078602951801,10.53767578278064,-71.9067390074299,-140.7375720419358,-180.0,-170.8170817081708,-112.5463098522307,150.0,144.1276022802778,126.14872658829606,97.2486948039868,59.50099999999999,15.000000000000002,-32.84993999999999,-77.84687999999998,-116.03747999999999,-144.1276022802778,-160.0,-162.0,-150.0,-126.14872658829606,-91.80000000000001,-49.0,-0.0,49.0,91.80000000000001,126.14872658829606,149.0309995964006,160.0,157.0142959842823,140.7375720419358,112.5463098522307
14,2025-10-12 13:03:00,executed,0.0,71.9067390074299,136.23078789399202,179.0284719603013,180.0,140.7375720419358,60.53026040899128,-29.24504177570442,-112.5463098522307,-170.8170817081708,-180.0,-149.0309995964006,-79.8364735520427,10.53767578278064,99.0069300665778,166.5363236371583,180.0,157.0142959842823,89.2078602951801,10.53767578278064,-71.9067390074299,-140.7375720419358,-180.0,-170.8170817081708,-112.5463098522307,150.0,144.1276022802778,126.14872658829606,97.2486948039868,59.50099999999999,15.000000000000002,-32.84993999999999,-77.84687999999998,-116.03747999999999,-144.1276022802778,-160.0,-162.0,-150.0,-126.14872658829606,-91.80000000000001,-49.0,-0.0,49.0,91.80000000000001,126.14872658829606,149.0309995964006,160.0,157.0142959842823,140.7375720419358,112.5463098522307
14,2025-10-12 13:04:32,proposed,156.4011884405391,-154.5518776654877,153.2030614074211,-150.6288675685834,154.6729090623696,-150.8407428442845,159.2078693717185,-154.6787593671569,158.4655470701955,-151.7827823377774,158.9796013994783,-153.7709328224673,158.4550875955655,-151.0422557404494,154.9926868265057,-154.5126867761184,155.0505199276274,-159.6009893974929,159.4632734138676,-151.7248554743209,154.6738507850849,-155.0298048601614,156.7607730999039,-152.0227918928014,154.8080277271404,107.0315488424564,98.4285810050853,85.9388339890259,75.3970222409028,67.5702202672004,55.4542387192773,48.0673410769532,38.0838612170364,28.5270278788321,19.9984922650604,10.1505299499874,1.2599768687258,-8.7699119794025,-17.8427514309321,-27.8172901416799,-37.2606670846561,-46.7214691168194,-56.3359784524274,-65.9868779075713,-75.0594895627768,-84.3403337920194,-93.6601633512967,-102.9463248352695,-112.3391740263695,-121.6706059468088
15,2025-10-12 13:05:12,executed,156.4011884405391,-154.5518776654877,153.2030614074211,-150.6288675685834,154.6729090623696,-150.8407428442845,159.2078693717185,-154.6787593671569,158.4655470701955,-151.7827823377774,158.9796013994783,-153.7709328224673,158.4550875955655,-151.0422557404494,154.9926868265057,-154.5126867761184,155.0505199276274,-159.6009893974929,159.4632734138676,-151.7248554743209,154.6738507850849,-155.0298048601614,156.7607730999039,-152.0227918928014,154.8080277271404,107.0315488424564,98.4285810050853,85.9388339890259,75.3970222409028,67.5702202672004,55.4542387192773,48.0673410769532,38.0838612170364,28.5270278788321,19.9984922650604,10.1505299499874,1.2599768687258,-8.7699119794025,-17.8427514309321,-27.8172901416799,-37.2606670846561,-46.7214691168194,-56.3359784524274,-65.9868779075713,-75.0594895627768,-84.3403337920194,-93.6601633512967,-102.9463248352695,-112.3391740263695,-121.6706059468088
15,2025-10-12 13:05:57,proposed,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-120.0,-100.0,60.0,55.0,50.0,45.0,40.0,35.0,30.0,25.0,20.0,15.0,10.0,5.0,0.0,-5.0,-10.0,-15.0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0,-60.0
16,2025-10-12 13:06:37,executed,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-120.0,-100.0,60.0,55.0,50.0,45.0,40.0,35.0,30.0,25.0,20.0,15.0,10.0,5.0,0.0,-5.0,-10.0,-15.0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0,-60.0
16,2025-10-12 13:07:56,proposed,-120.0,-100.0,-50.0,0.0,50.0,100.0,120.0,100.0,50.0,0.0,-50.0,-100.0,-120.0,-100.0,-50.0,0.0,50.0,100.0,120.0,100.0,50.0,0.0,-50.0,-100.0,-120.0,40.0,20.0,-10.0,-40.0,-60.0,-40.0,-10.0,20.0,40.0,20.0,-10.0,-40.0,-60.0,-40.0,-10.0,20.0,40.0,20.0,-10.0,-40.0,-60.0,-40.0,-10.0,20.0,40.0
17,2025-10-12 13:08:36,executed,-120.0,-100.0,-50.0,0.0,50.0,100.0,120.0,100.0,50.0,0.0,-50.0,-100.0,-120.0,-100.0,-50.0,0.0,50.0,100.0,120.0,100.0,50.0,0.0,-50.0,-100.0,-120.0,40.0,20.0,-10.0,-40.0,-60.0,-40.0,-10.0,20.0,40.0,20.0,-10.0,-40.0,-60.0,-40.0,-10.0,20.0,40.0,20.0,-10.0,-40.0,-60.0,-40.0,-10.0,20.0,40.0
17,2025-10-12 13:09:25,proposed,0.0,38.8229,75.0,105.0,126.9846,140.0,150.0,140.0,126.9846,105.0,75.0,38.8229,0.0,-38.8229,-75.0,-105.0,-126.9846,-140.0,-150.0,-140.0,-126.9846,-105.0,-75.0,-38.8229,0.0,70.0,67.6133,60.6218,49.4975,35.0,18.123,0.0,-18.123,-35.0,-49.4975,-60.6218,-67.6133,-70.0,-67.6133,-60.6218,-49.4975,-35.0,-18.123,0.0,18.123,35.0,49.4975,60.6218,67.6133,70.0
18,2025-10-12 13:10:05,executed,0.0,38.8229,75.0,105.0,126.9846,140.0,150.0,140.0,126.9846,105.0,75.0,38.8229,0.0,-38.8229,-75.0,-105.0,-126.9846,-140.0,-150.0,-140.0,-126.9846,-105.0,-75.0,-38.8229,0.0,70.0,67.6133,60.6218,49.4975,35.0,18.123,0.0,-18.123,-35.0,-49.4975,-60.6218,-67.6133,-70.0,-67.6133,-60.6218,-49.4975,-35.0,-18.123,0.0,18.123,35.0,49.4975,60.6218,67.6133,70.0
18,2025-10-12 13:11:03,proposed,0.0,42.50800755919665,80.7937397754381,109.4692520869677,124.9782504443204,126.5020012299763,114.69252086967703,91.2594381313498,59.3134106579047,22.72066023961226,-16.78929940605986,-54.55103126742819,-87.79589999999999,-113.12303913032298,-126.5020012299763,-126.5020012299763,-113.12303913032298,-87.79589999999999,-54.55103126742819,-22.72066023961226,16.78929940605986,54.55103126742819,87.79589999999999,113.12303913032298,126.5020012299763,170.0,155.83333333333334,141.66666666666666,127.5,113.33333333333333,99.16666666666667,85.0,70.83333333333333,56.666666666666664,42.5,28.333333333333336,14.166666666666664,0.0,-14.166666666666664,-28.333333333333336,-42.5,-56.666666666666664,-70.83333333333333,-85.0,-99.16666666666667,-113.33333333333333,-127.5,-141.66666666666666,-155.83333333333334,-170.0
19,2025-10-12 13:11:43,executed,0.0,42.50800755919665,80.7937397754381,109.4692520869677,124.9782504443204,126.5020012299763,114.69252086967703,91.2594381313498,59.3134106579047,22.72066023961226,-16.78929940605986,-54.55103126742819,-87.79589999999999,-113.12303913032298,-126.5020012299763,-126.5020012299763,-113.12303913032298,-87.79589999999999,-54.55103126742819,-22.72066023961226,16.78929940605986,54.55103126742819,87.79589999999999,113.12303913032298,126.5020012299763,170.0,155.83333333333334,141.66666666666666,127.5,113.33333333333333,99.16666666666667,85.0,70.83333333333333,56.666666666666664,42.5,28.333333333333336,14.166666666666664,0.0,-14.166666666666664,-28.333333333333336,-42.5,-56.666666666666664,-70.83333333333333,-85.0,-99.16666666666667,-113.33333333333333,-127.5,-141.66666666666666,-155.83333333333334,-170.0
19,2025-10-12 13:12:28,proposed,-160.0,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,120.0,140.0,160.0,140.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,-160.0,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0
20,2025-10-12 13:13:08,executed,-160.0,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,100.0,120.0,140.0,160.0,140.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,100.0,80.0,60.0,40.0,20.0,0.0,-20.0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,-160.0,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0
20,2025-10-12 13:14:09,proposed,-170.0,-121.428572,-72.857143,-24.285715,24.285714,72.857142,121.428571,170.0,170.0,121.428572,72.857143,24.285715,-24.285714,-72.857142,-121.428571,-170.0,-170.0,-127.5,-85.0,-42.5,0.0,42.5,85.0,127.5,170.0,-170.0,-155.833334,-141.666667,-127.5,-113.333334,-99.166667,-85.0,-70.833334,-56.666667,-42.5,-28.333334,-14.166667,0.0,14.166666,28.333333,42.5,56.666666,70.833333,85.0,99.166666,113.333333,127.5,141.666666,155.833333,170.0
21,2025-10-12 13:14:49,executed,-170.0,-121.428572,-72.857143,-24.285715,24.285714,72.857142,121.428571,170.0,170.0,121.428572,72.857143,24.285715,-24.285714,-72.857142,-121.428571,-170.0,-170.0,-127.5,-85.0,-42.5,0.0,42.5,85.0,127.5,170.0,-170.0,-155.833334,-141.666667,-127.5,-113.333334,-99.166667,-85.0,-70.833334,-56.666667,-42.5,-28.333334,-14.166667,0.0,14.166666,28.333333,42.5,56.666666,70.833333,85.0,99.166666,113.333333,127.5,141.666666,155.833333,170.0
