iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49
5,2025-10-12 01:25:44,proposed,80.0,65.0,50.0,37.0,27.0,20.0,10.0,-5.0,-20.0,-25.0,-30.0,-45.0,-65.0,-85.0,-105.0,-120.0,-135.0,-145.0,-155.0,-165.0,-165.0,-160.0,-145.0,-125.0,-105.0,-85.0,-65.0,-45.0,-30.0,-15.0,-5.0,8.0,20.0,35.0,52.0,70.0,90.0,110.0,130.0,145.0,155.0,160.0,165.0,165.0,160.0,155.0,145.0,130.0,115.0,100.0
6,2025-10-12 01:26:24,executed,80.0,65.0,50.0,37.0,27.0,20.0,10.0,-5.0,-20.0,-25.0,-30.0,-45.0,-65.0,-85.0,-105.0,-120.0,-135.0,-145.0,-155.0,-165.0,-165.0,-160.0,-145.0,-125.0,-105.0,-85.0,-65.0,-45.0,-30.0,-15.0,-5.0,8.0,20.0,35.0,52.0,70.0,90.0,110.0,130.0,145.0,155.0,160.0,165.0,165.0,160.0,155.0,145.0,130.0,115.0,100.0
6,2025-10-12 01:26:41,proposed,-42.4969275,-27.33457052083333,-15.819909624999998,-4.9735894374999985,12.540570583333333,18.8877581875,39.570505625,60.95770264583333,76.39888316666666,84.218765625,85.57490095833333,72.18857697916664,50.394264500000006,30.542352812499985,13.603419791666687,-0.5364481250000273,-14.358629999999998,-32.06430666666667,-53.256234625000026,-71.09923883333336,-82.02055408333334,-86.12299925,-81.35203908333332,-67.01522472916668,-50.0588435,9.59826975,10.078440125,8.602429375,-0.17140606250000157,-17.444351333333334,-11.415745020833333,-12.352512500000001,-12.2724044375,-7.552638833333334,0.1456028750000049,7.424374458333334,11.821154770833335,12.96697225,11.9794368125,10.112558333333336,7.272737374999991,1.0670899999999999,-6.1829814375,-10.068170125000004,-11.621372229166669,-11.138643,-6.590717437499995,3.9602836250000157,15.48676754166666,20.1898165
7,2025-10-12 01:27:21,executed,-42.4969275,-27.33457052083333,-15.819909624999998,-4.9735894374999985,12.540570583333333,18.8877581875,39.570505625,60.95770264583333,76.39888316666666,84.218765625,85.57490095833333,72.18857697916664,50.394264500000006,30.542352812499985,13.603419791666687,-0.5364481250000273,-14.358629999999998,-32.06430666666667,-53.256234625000026,-71.09923883333336,-82.02055408333334,-86.12299925,-81.35203908333332,-67.01522472916668,-50.0588435,9.59826975,10.078440125,8.602429375,-0.17140606250000157,-17.444351333333334,-11.415745020833333,-12.352512500000001,-12.2724044375,-7.552638833333334,0.1456028750000049,7.424374458333334,11.821154770833335,12.96697225,11.9794368125,10.112558333333336,7.272737374999991,1.0670899999999999,-6.1829814375,-10.068170125000004,-11.621372229166669,-11.138643,-6.590717437499995,3.9602836250000157,15.48676754166666,20.1898165
7,2025-10-12 01:27:35,proposed,-42.4969275,-34.9425345,-27.603323,-21.1532635,-16.1547365,-12.136814,-6.2104275,3.684277,12.1756295,14.365276,17.1527235,25.48089,36.781676,47.9369945,58.237226,67.5645745,74.7887255,79.6191985,83.1878925,85.9368875,86.6628995,84.051703,77.056305,66.4358075,55.377588,45.410941,35.7098325,26.16987,17.8171185,10.593635,3.6519525,-3.0494885,-9.620313,-16.7277885,-25.1083345,-34.9285305,-45.629719,-55.7984065,-64.8521655,-72.7432055,-78.6162945,-82.701406,-85.423522,-86.2229245,-84.7148005,-81.0463335,-74.898595,-66.6724695,-58.058175,-50.0588435
8,2025-10-12 01:28:15,executed,-42.4969275,-34.9425345,-27.603323,-21.1532635,-16.1547365,-12.136814,-6.2104275,3.684277,12.1756295,14.365276,17.1527235,25.48089,36.781676,47.9369945,58.237226,67.5645745,74.7887255,79.6191985,83.1878925,85.9368875,86.6628995,84.051703,77.056305,66.4358075,55.377588,45.410941,35.7098325,26.16987,17.8171185,10.593635,3.6519525,-3.0494885,-9.620313,-16.7277885,-25.1083345,-34.9285305,-45.629719,-55.7984065,-64.8521655,-72.7432055,-78.6162945,-82.701406,-85.423522,-86.2229245,-84.7148005,-81.0463335,-74.898595,-66.6724695,-58.058175,-50.0588435
8,2025-10-12 01:28:26,proposed,-10.0,-5.0,0.0,5.0,10.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,-40.0
9,2025-10-12 01:29:06,executed,-10.0,-5.0,0.0,5.0,10.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,-40.0
9,2025-10-12 01:29:18,proposed,-74.993855,-59.885069,-45.206646,-32.306527,-22.309473,-14.273628,-2.420855,17.368554,34.351259,38.730552,44.305447,60.96178,83.563352,105.873989,126.474452,145.129149,159.577451,169.238397,176.375785,181.873775,183.325799,178.103406,164.11261,142.871615,120.755176,100.821882,81.419665,62.33974,45.634237,31.18727,17.303905,-6.098977,-19.240626,-33.455577,-50.216669,-69.857061,-91.259438,-111.596813,-129.704331,-145.486411,-157.232589,-165.402812,-170.847044,-172.445849,-169.429601,-162.092667,-149.79719,-133.344939,-116.11635,-100.117687
10,2025-10-12 01:29:58,executed,-74.993855,-59.885069,-45.206646,-32.306527,-22.309473,-14.273628,-2.420855,17.368554,34.351259,38.730552,44.305447,60.96178,83.563352,105.873989,126.474452,145.129149,159.577451,169.238397,176.375785,181.873775,183.325799,178.103406,164.11261,142.871615,120.755176,100.821882,81.419665,62.33974,45.634237,31.18727,17.303905,-6.098977,-19.240626,-33.455577,-50.216669,-69.857061,-91.259438,-111.596813,-129.704331,-145.486411,-157.232589,-165.402812,-170.847044,-172.445849,-169.429601,-162.092667,-149.79719,-133.344939,-116.11635,-100.117687
10,2025-10-12 01:30:25,proposed,74.993855,59.885069,45.206646,32.306527,22.309473,14.273628,2.420855,-17.368554,-34.351259,-38.730552,-44.305447,-60.96178,-83.563352,-105.873989,-126.474452,-145.129149,-159.577451,-169.238397,-176.375785,-181.873775,-183.325799,-178.103406,-164.11261,-142.871615,-120.755176,-100.821882,-81.419665,-62.33974,-45.634237,-31.18727,-17.303905,-3.901023,9.240626,23.455577,40.216669,59.857061,81.259438,101.596813,119.704331,135.486411,147.232589,155.402812,160.847044,162.445849,159.429601,152.092667,139.79719,123.344939,106.11635,90.117687
11,2025-10-12 01:31:05,executed,74.993855,59.885069,45.206646,32.306527,22.309473,14.273628,2.420855,-17.368554,-34.351259,-38.730552,-44.305447,-60.96178,-83.563352,-105.873989,-126.474452,-145.129149,-159.577451,-169.238397,-176.375785,-181.873775,-183.325799,-178.103406,-164.11261,-142.871615,-120.755176,-100.821882,-81.419665,-62.33974,-45.634237,-31.18727,-17.303905,-3.901023,9.240626,23.455577,40.216669,59.857061,81.259438,101.596813,119.704331,135.486411,147.232589,155.402812,160.847044,162.445849,159.429601,152.092667,139.79719,123.344939,106.11635,90.117687
11,2025-10-12 01:31:17,proposed,79.993855,64.885069,50.206646,37.306527,27.309473,19.273628,7.420855,-12.368554,-29.351259,-33.730552,-39.305447,-55.96178,-78.563352,-100.873989,-121.474452,-140.129149,-154.577451,-164.238397,-171.375785,-176.873775,-178.325799,-173.103406,-159.11261,-137.871615,-115.755176,-95.821882,-76.419665,-57.33974,-40.634237,-26.18727,-12.303905,1.098977,14.240626,28.455577,45.216669,64.857061,86.259438,106.596813,124.704331,140.486411,152.232589,160.402812,165.847044,167.445849,164.429601,157.092667,144.79719,128.344939,111.11635,95.117687
12,2025-10-12 01:31:57,executed,79.993855,64.885069,50.206646,37.306527,27.309473,19.273628,7.420855,-12.368554,-29.351259,-33.730552,-39.305447,-55.96178,-78.563352,-100.873989,-121.474452,-140.129149,-154.577451,-164.238397,-171.375785,-176.873775,-178.325799,-173.103406,-159.11261,-137.871615,-115.755176,-95.821882,-76.419665,-57.33974,-40.634237,-26.18727,-12.303905,1.098977,14.240626,28.455577,45.216669,64.857061,86.259438,106.596813,124.704331,140.486411,152.232589,160.402812,165.847044,167.445849,164.429601,157.092667,144.79719,128.344939,111.11635,95.117687
12,2025-10-12 01:32:14,proposed,84.893855,69.785069,55.106646,42.206527,32.209473,24.173628,12.320855,-7.468554,-24.451259,-28.830552,-34.405447,-51.06178,-73.663352,-95.973989,-116.574452,-135.229149,-149.677451,-159.338397,-166.475785,-171.973775,-173.425799,-168.203406,-154.21261,-132.971615,-110.855176,-90.921882,-71.519665,-52.43974,-35.734237,-21.28727,-7.403905,5.998977,19.140626,33.355577,50.116669,69.757061,91.159438,111.496813,129.604331,145.386411,157.132589,165.302812,170.747044,172.345849,169.329601,161.992667,149.69719,133.244939,116.01635,99.017687
13,2025-10-12 01:32:54,executed,84.893855,69.785069,55.106646,42.206527,32.209473,24.173628,12.320855,-7.468554,-24.451259,-28.830552,-34.405447,-51.06178,-73.663352,-95.973989,-116.574452,-135.229149,-149.677451,-159.338397,-166.475785,-171.973775,-173.425799,-168.203406,-154.21261,-132.971615,-110.855176,-90.921882,-71.519665,-52.43974,-35.734237,-21.28727,-7.403905,5.998977,19.140626,33.355577,50.116669,69.757061,91.159438,111.496813,129.604331,145.386411,157.132589,165.302812,170.747044,172.345849,169.329601,161.992667,149.69719,133.244939,116.01635,99.017687
13,2025-10-12 01:33:11,proposed,100.0,-101.382,-85.093,-69.276,-54.129,-40.012,-27.157,-15.738,-5.805,2.649,9.217,14.875,19.523,23.067,25.307,26.046,25.092,22.263,17.383,10.282,0.899,-10.721,-24.463,-39.136,-54.658,-70.95,-87.932,-105.524,-123.645,-142.216,-161.156,-179.385,-195.923,-210.79,-223.916,-235.231,-244.665,-252.158,-257.65,-261.081,-262.381,-261.48,-258.298,-252.765,-244.811,-234.366,-221.36,-205.723,-187.385,-166.276
14,2025-10-12 01:33:51,executed,100.0,-101.382,-85.093,-69.276,-54.129,-40.012,-27.157,-15.738,-5.805,2.649,9.217,14.875,19.523,23.067,25.307,26.046,25.092,22.263,17.383,10.282,0.899,-10.721,-24.463,-39.136,-54.658,-70.95,-87.932,-105.524,-123.645,-142.216,-161.156,-179.385,-195.923,-210.79,-223.916,-235.231,-244.665,-252.158,-257.65,-261.081,-262.381,-261.48,-258.298,-252.765,-244.811,-234.366,-221.36,-205.723,-187.385,-166.276
15,2025-10-12 01:34:29,executed,100.0,-101.382,-85.093,-69.276,-54.129,-40.012,-27.157,-15.738,-5.805,2.649,9.217,14.875,19.523,23.067,25.307,26.046,25.092,22.263,17.383,10.282,0.899,-10.721,-24.463,-39.136,-54.658,-70.95,-87.932,-105.524,-123.645,-142.216,-161.156,-179.385,-195.923,-210.79,-223.916,-235.231,-244.665,-252.158,-257.65,-261.081,-262.381,-261.48,-258.298,-252.765,-244.811,-234.366,-221.36,-205.723,-187.385,-166.276
15,2025-10-12 01:35:11,proposed,83.993855,68.885069,54.206646,41.306527,31.309473,23.273628,11.420855,-8.368554,-25.351259,-29.730552,-35.305447,-51.96178,-74.563352,-96.873989,-117.474452,-136.129149,-150.577451,-160.238397,-167.375785,-172.873775,-174.325799,-169.103406,-155.11261,-133.871615,-111.755176,-91.821882,-72.419665,-53.33974,-36.634237,-22.18727,-8.303905,5.098977,18.240626,32.455577,49.216669,68.857061,90.259438,110.596813,128.704331,144.486411,156.232589,164.402812,169.847044,171.445849,168.429601,161.092667,148.79719,132.344939,115.11635,99.117687
16,2025-10-12 01:35:51,executed,83.993855,68.885069,54.206646,41.306527,31.309473,23.273628,11.420855,-8.368554,-25.351259,-29.730552,-35.305447,-51.96178,-74.563352,-96.873989,-117.474452,-136.129149,-150.577451,-160.238397,-167.375785,-172.873775,-174.325799,-169.103406,-155.11261,-133.871615,-111.755176,-91.821882,-72.419665,-53.33974,-36.634237,-22.18727,-8.303905,5.098977,18.240626,32.455577,49.216669,68.857061,90.259438,110.596813,128.704331,144.486411,156.232589,164.402812,169.847044,171.445849,168.429601,161.092667,148.79719,132.344939,115.11635,99.117687
16,2025-10-12 01:36:07,proposed,84.993855,5.0,69.885069,5.0,55.206646,5.0,42.306527,5.0,32.309473,5.0,24.273628,5.0,12.420855,5.0,-7.368554,5.0,-24.351259,5.0,-28.730552,5.0,-34.305447,5.0,-50.96178,5.0,-73.563352,5.0,-95.873989,5.0,-116.474452,5.0,-135.129149,5.0,-149.577451,5.0,-159.238397,5.0,-166.375785,5.0,-171.873775,5.0,-173.325799,5.0,-168.103406,5.0,-154.11261,5.0,-132.871615,5.0,-110.755176,5.0
17,2025-10-12 01:36:47,executed,84.993855,5.0,69.885069,5.0,55.206646,5.0,42.306527,5.0,32.309473,5.0,24.273628,5.0,12.420855,5.0,-7.368554,5.0,-24.351259,5.0,-28.730552,5.0,-34.305447,5.0,-50.96178,5.0,-73.563352,5.0,-95.873989,5.0,-116.474452,5.0,-135.129149,5.0,-149.577451,5.0,-159.238397,5.0,-166.375785,5.0,-171.873775,5.0,-173.325799,5.0,-168.103406,5.0,-154.11261,5.0,-132.871615,5.0,-110.755176,5.0
17,2025-10-12 01:37:05,proposed,-74.993855,-59.885069,-45.206646,-32.306527,-22.309473,-14.273628,-2.420855,17.368554,34.351259,38.730552,44.305447,60.96178,83.563352,105.873989,126.474452,145.129149,159.577451,169.238397,176.375785,181.873775,183.325799,178.103406,164.11261,142.871615,120.755176,100.821882,81.419665,62.33974,45.634237,31.18727,17.303905,-6.098977,-19.240626,-33.455577,-50.216669,-69.857061,-91.259438,-111.596813,-129.704331,-145.486411,-157.232589,-165.402812,-170.847044,-172.445849,-169.429601,-162.092667,-149.79719,-133.344939,-116.11635,-100.117687
18,2025-10-12 01:37:45,executed,-74.993855,-59.885069,-45.206646,-32.306527,-22.309473,-14.273628,-2.420855,17.368554,34.351259,38.730552,44.305447,60.96178,83.563352,105.873989,126.474452,145.129149,159.577451,169.238397,176.375785,181.873775,183.325799,178.103406,164.11261,142.871615,120.755176,100.821882,81.419665,62.33974,45.634237,31.18727,17.303905,-6.098977,-19.240626,-33.455577,-50.216669,-69.857061,-91.259438,-111.596813,-129.704331,-145.486411,-157.232589,-165.402812,-170.847044,-172.445849,-169.429601,-162.092667,-149.79719,-133.344939,-116.11635,-100.117687
18,2025-10-12 01:38:11,proposed,84.893855,69.785069,55.106646,42.206527,32.209473,24.173628,12.320855,-7.468554,-24.451259,-28.830552,-34.405447,-51.06178,-73.663352,-95.973989,-116.574452,-135.229149,-149.677451,-159.338397,-166.475785,-171.973775,-173.425799,-168.203406,-154.21261,-132.971615,-110.855176,-90.921882,-71.519665,-52.43974,-35.734237,-21.28727,-7.403905,5.998977,19.140626,33.355577,50.116669,69.757061,91.159438,111.496813,129.604331,145.386411,157.132589,165.302812,170.747044,172.345849,169.329601,161.992667,149.69719,133.244939,116.01635,100.017687
19,2025-10-12 01:38:51,executed,84.893855,69.785069,55.106646,42.206527,32.209473,24.173628,12.320855,-7.468554,-24.451259,-28.830552,-34.405447,-51.06178,-73.663352,-95.973989,-116.574452,-135.229149,-149.677451,-159.338397,-166.475785,-171.973775,-173.425799,-168.203406,-154.21261,-132.971615,-110.855176,-90.921882,-71.519665,-52.43974,-35.734237,-21.28727,-7.403905,5.998977,19.140626,33.355577,50.116669,69.757061,91.159438,111.496813,129.604331,145.386411,157.132589,165.302812,170.747044,172.345849,169.329601,161.992667,149.69719,133.244939,116.01635,100.017687
19,2025-10-12 01:39:04,proposed,-78.806145,-63.893932,-49.215255,-36.313473,-26.316527,-20.273628,-12.420855,7.368554,24.351259,28.730552,34.305447,50.96178,73.563352,95.873989,116.474452,135.129149,149.577451,159.238397,166.375785,171.873775,173.325799,168.103406,154.11261,132.871615,110.755176,90.821882,71.419665,52.33974,35.634237,21.18727,7.303905,-6.098977,-19.240626,-33.455577,-50.216669,-69.857061,-91.259438,-111.596813,-129.704331,-145.486411,-157.232589,-165.402812,-170.847044,-172.445849,-169.429601,-162.092667,-149.79719,-133.344939,-116.11635,-100.117687
20,2025-10-12 01:39:44,executed,-78.806145,-63.893932,-49.215255,-36.313473,-26.316527,-20.273628,-12.420855,7.368554,24.351259,28.730552,34.305447,50.96178,73.563352,95.873989,116.474452,135.129149,149.577451,159.238397,166.375785,171.873775,173.325799,168.103406,154.11261,132.871615,110.755176,90.821882,71.419665,52.33974,35.634237,21.18727,7.303905,-6.098977,-19.240626,-33.455577,-50.216669,-69.857061,-91.259438,-111.596813,-129.704331,-145.486411,-157.232589,-165.402812,-170.847044,-172.445849,-169.429601,-162.092667,-149.79719,-133.344939,-116.11635,-100.117687
20,2025-10-12 01:40:11,proposed,-11.712,-14.552,-2.676,1.246,-1.36,-2.712,1.194,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224
21,2025-10-12 01:40:51,executed,-11.712,-14.552,-2.676,1.246,-1.36,-2.712,1.194,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224
21,2025-10-12 01:41:10,proposed,-74.993855,-59.885069,-45.206646,-32.306527,-22.309473,-14.273628,-2.420855,17.368554,34.351259,38.730552,44.305447,60.96178,83.563352,105.873989,126.474452,145.129149,159.577451,169.238397,176.375785,181.873775,183.325799,178.103406,164.11261,142.871615,120.755176,100.821882,81.419665,62.33974,45.634237,31.18727,17.303905,-6.098977,-19.240626,-33.455577,-50.216669,-69.857061,-91.259438,-111.596813,-129.704331,-145.486411,-157.232589,-165.402812,-170.847044,-172.445849,-169.429601,-162.092667,-149.79719,-133.344939,-116.11635,-100.117687
22,2025-10-12 01:41:50,executed,-74.993855,-59.885069,-45.206646,-32.306527,-22.309473,-14.273628,-2.420855,17.368554,34.351259,38.730552,44.305447,60.96178,83.563352,105.873989,126.474452,145.129149,159.577451,169.238397,176.375785,181.873775,183.325799,178.103406,164.11261,142.871615,120.755176,100.821882,81.419665,62.33974,45.634237,31.18727,17.303905,-6.098977,-19.240626,-33.455577,-50.216669,-69.857061,-91.259438,-111.596813,-129.704331,-145.486411,-157.232589,-165.402812,-170.847044,-172.445849,-169.429601,-162.092667,-149.79719,-133.344939,-116.11635,-100.117687
22,2025-10-12 01:42:17,proposed,-64.993855,-79.885069,-65.206646,-52.306527,-42.309473,-34.273628,-22.420855,-17.368554,-34.351259,-38.730552,-44.305447,-60.96178,-83.563352,-105.873989,-126.474452,-145.129149,-159.577451,-169.238397,-176.375785,-181.873775,-183.325799,-178.103406,-164.11261,-142.871615,-120.755176,-100.821882,-81.419665,-62.33974,-45.634237,-31.18727,-7.303905,6.098977,19.240626,33.455577,50.216669,69.857061,91.259438,111.596813,129.704331,145.486411,157.232589,165.402812,170.847044,172.445849,169.429601,162.092667,149.79719,133.344939,116.11635,100.117687
23,2025-10-12 01:42:57,executed,-64.993855,-79.885069,-65.206646,-52.306527,-42.309473,-34.273628,-22.420855,-17.368554,-34.351259,-38.730552,-44.305447,-60.96178,-83.563352,-105.873989,-126.474452,-145.129149,-159.577451,-169.238397,-176.375785,-181.873775,-183.325799,-178.103406,-164.11261,-142.871615,-120.755176,-100.821882,-81.419665,-62.33974,-45.634237,-31.18727,-7.303905,6.098977,19.240626,33.455577,50.216669,69.857061,91.259438,111.596813,129.704331,145.486411,157.232589,165.402812,170.847044,172.445849,169.429601,162.092667,149.79719,133.344939,116.11635,100.117687
